Date, Price
Fri Dec 30 21:57:38 2022,0.3216
Fri Dec 30 21:58:39 2022,0.3214
Fri Dec 30 21:59:39 2022,0.3208
Fri Dec 30 22:00:40 2022,0.3211
Fri Dec 30 22:01:40 2022,0.3212
Fri Dec 30 22:02:41 2022,0.3213
Fri Dec 30 22:03:41 2022,0.32
Fri Dec 30 22:04:42 2022,0.3197
Fri Dec 30 22:05:42 2022,0.3196
Fri Dec 30 22:06:44 2022,0.32
Fri Dec 30 22:07:45 2022,0.3205
Fri Dec 30 22:08:45 2022,0.3205
Fri Dec 30 22:09:46 2022,0.3205
Fri Dec 30 22:10:46 2022,0.3206
Fri Dec 30 22:11:47 2022,0.3206
Fri Dec 30 22:12:47 2022,0.3206
Fri Dec 30 22:13:48 2022,0.3206
Fri Dec 30 22:14:48 2022,0.3206
Fri Dec 30 22:15:48 2022,0.3206
Fri Dec 30 22:16:49 2022,0.3206
Fri Dec 30 22:17:49 2022,0.3206
Fri Dec 30 22:18:50 2022,0.3207
Fri Dec 30 22:19:50 2022,0.3206
Fri Dec 30 22:20:51 2022,0.3206
Fri Dec 30 22:21:51 2022,0.3207
Fri Dec 30 22:22:52 2022,0.3207
Fri Dec 30 22:23:52 2022,0.3207
Fri Dec 30 22:24:53 2022,0.3201
Fri Dec 30 22:25:53 2022,0.3199
Fri Dec 30 22:26:54 2022,0.3199
Fri Dec 30 22:27:54 2022,0.3199
Fri Dec 30 22:28:55 2022,0.3199
Fri Dec 30 22:29:55 2022,0.32
Fri Dec 30 22:30:56 2022,0.3201
Fri Dec 30 22:31:56 2022,0.3201
Fri Dec 30 22:32:57 2022,0.32
Fri Dec 30 22:33:57 2022,0.32
Fri Dec 30 22:34:58 2022,0.32
Fri Dec 30 22:35:59 2022,0.32
Fri Dec 30 22:36:59 2022,0.32
Fri Dec 30 22:38:00 2022,0.32
Fri Dec 30 22:39:00 2022,0.32
Fri Dec 30 22:40:01 2022,0.32
Fri Dec 30 22:41:02 2022,0.3201
Fri Dec 30 22:42:03 2022,0.3202
Fri Dec 30 22:43:04 2022,0.3203
Fri Dec 30 22:44:06 2022,0.3203
Fri Dec 30 22:45:06 2022,0.3203
Fri Dec 30 22:46:07 2022,0.3203
Fri Dec 30 22:47:07 2022,0.3201
Fri Dec 30 22:48:08 2022,0.3201
Fri Dec 30 22:49:08 2022,0.3201
Fri Dec 30 22:50:09 2022,0.3202
Fri Dec 30 22:51:09 2022,0.3202
Fri Dec 30 22:52:10 2022,0.3202
Fri Dec 30 22:53:10 2022,0.3206
Fri Dec 30 22:54:11 2022,0.3206
Fri Dec 30 22:55:11 2022,0.3206
Fri Dec 30 22:56:12 2022,0.3206
Fri Dec 30 22:57:12 2022,0.3206
Fri Dec 30 22:58:13 2022,0.3206
Fri Dec 30 22:59:13 2022,0.3206
Fri Dec 30 23:00:13 2022,0.3209
Fri Dec 30 23:01:14 2022,0.3208
Fri Dec 30 23:02:14 2022,0.321
Fri Dec 30 23:03:15 2022,0.3211
Fri Dec 30 23:04:15 2022,0.3211
Sat Dec 31 11:54:51 2022,0.3211
Sat Dec 31 11:55:52 2022,0.321
Sat Dec 31 11:56:53 2022,0.3209
Sat Dec 31 11:57:53 2022,0.321
Sat Dec 31 11:58:54 2022,0.321
Sat Dec 31 11:59:54 2022,0.321
Sat Dec 31 12:00:54 2022,0.3209
Sat Dec 31 12:01:55 2022,0.3207
Sat Dec 31 12:02:55 2022,0.3207
Sat Dec 31 12:03:56 2022,0.3208
Sat Dec 31 12:04:56 2022,0.3208
Sat Dec 31 12:05:57 2022,0.3208
Sat Dec 31 12:06:57 2022,0.3209
Sat Dec 31 12:07:58 2022,0.3209
Sat Dec 31 12:08:58 2022,0.3207
Sat Dec 31 12:09:59 2022,0.3206
Sat Dec 31 12:10:59 2022,0.3206
Sat Dec 31 12:12:00 2022,0.3206
Sat Dec 31 12:13:00 2022,0.3206
Sat Dec 31 12:14:00 2022,0.3206
Sat Dec 31 12:15:01 2022,0.3206
Sat Dec 31 12:16:01 2022,0.3205
Sat Dec 31 12:17:02 2022,0.3205
Sat Dec 31 12:18:02 2022,0.3205
Sat Dec 31 12:19:03 2022,0.3205
Sat Dec 31 12:20:04 2022,0.3204
Sat Dec 31 12:21:04 2022,0.3205
Sat Dec 31 12:22:05 2022,0.3207
Sat Dec 31 12:23:06 2022,0.3207
Sat Dec 31 12:24:06 2022,0.3207
Sat Dec 31 12:25:07 2022,0.3207
Sat Dec 31 12:26:07 2022,0.3207
Sat Dec 31 12:27:08 2022,0.3208
Sat Dec 31 12:28:08 2022,0.3209
Sat Dec 31 12:29:08 2022,0.3208
Sat Dec 31 12:30:08 2022,0.3208
Sat Dec 31 12:31:09 2022,0.3207
Sat Dec 31 12:32:09 2022,0.3207
Sat Dec 31 12:33:10 2022,0.3207
Sat Dec 31 12:34:12 2022,0.3207
Sat Dec 31 12:35:12 2022,0.3207
Sat Dec 31 12:36:13 2022,0.3207
Sat Dec 31 12:37:13 2022,0.3206
Sat Dec 31 12:38:13 2022,0.3206
Sat Dec 31 12:39:14 2022,0.3205
Sat Dec 31 12:40:14 2022,0.3205
Sat Dec 31 12:41:15 2022,0.3205
Sat Dec 31 12:42:15 2022,0.3205
Sat Dec 31 12:43:16 2022,0.3207
Sat Dec 31 12:44:16 2022,0.3206
Sat Dec 31 12:45:16 2022,0.3205
Sat Dec 31 12:46:17 2022,0.3203
Sat Dec 31 12:47:17 2022,0.3203
Sat Dec 31 12:48:18 2022,0.3203
Sat Dec 31 12:49:18 2022,0.3203
Sat Dec 31 12:50:19 2022,0.3203
Sat Dec 31 12:51:19 2022,0.3202
Sat Dec 31 12:52:19 2022,0.3202
Sat Dec 31 12:53:20 2022,0.3201
Sat Dec 31 12:54:20 2022,0.3203
Sat Dec 31 12:55:21 2022,0.3205
Sat Dec 31 12:56:21 2022,0.3205
Sat Dec 31 12:57:21 2022,0.3208
Sat Dec 31 12:58:22 2022,0.3208
Sat Dec 31 12:59:22 2022,0.3208
Sat Dec 31 13:00:23 2022,0.3209
Sat Dec 31 13:01:23 2022,0.3212
Sat Dec 31 13:02:24 2022,0.3212
