Date, Price
Fri Dec 30 22:47:07 2022,0.9342
Fri Dec 30 22:48:07 2022,0.9342
Fri Dec 30 22:49:08 2022,0.9342
Fri Dec 30 22:50:08 2022,0.9342
Fri Dec 30 22:51:09 2022,0.9342
Fri Dec 30 22:52:09 2022,0.9342
Fri Dec 30 22:53:10 2022,0.9341
Fri Dec 30 22:54:10 2022,0.9342
Fri Dec 30 22:55:10 2022,0.9342
Fri Dec 30 22:56:11 2022,0.9342
Fri Dec 30 22:57:11 2022,0.9342
Fri Dec 30 22:58:12 2022,0.934
Fri Dec 30 22:59:12 2022,0.934
Fri Dec 30 23:00:12 2022,0.934
Fri Dec 30 23:01:13 2022,0.934
Fri Dec 30 23:02:13 2022,0.934
Fri Dec 30 23:03:14 2022,0.934
Fri Dec 30 23:04:14 2022,0.9341
Sat Dec 31 11:54:50 2022,0.9339
Sat Dec 31 11:55:51 2022,0.9339
Sat Dec 31 11:56:51 2022,0.9339
Sat Dec 31 11:57:51 2022,0.9339
Sat Dec 31 11:58:52 2022,0.934
Sat Dec 31 11:59:52 2022,0.934
Sat Dec 31 12:00:53 2022,0.934
Sat Dec 31 12:01:53 2022,0.934
Sat Dec 31 12:02:54 2022,0.9339
Sat Dec 31 12:03:54 2022,0.9339
Sat Dec 31 12:04:55 2022,0.9339
Sat Dec 31 12:05:55 2022,0.9338
Sat Dec 31 12:06:56 2022,0.9338
Sat Dec 31 12:07:57 2022,0.9339
Sat Dec 31 12:08:57 2022,0.9339
Sat Dec 31 12:09:58 2022,0.9339
Sat Dec 31 12:10:58 2022,0.9339
Sat Dec 31 12:11:59 2022,0.9339
Sat Dec 31 12:12:59 2022,0.9339
Sat Dec 31 12:14:00 2022,0.9339
Sat Dec 31 12:15:01 2022,0.9339
Sat Dec 31 12:16:01 2022,0.9339
Sat Dec 31 12:17:02 2022,0.9339
Sat Dec 31 12:18:02 2022,0.9339
Sat Dec 31 12:19:03 2022,0.9338
Sat Dec 31 12:20:04 2022,0.9338
Sat Dec 31 12:21:04 2022,0.9338
Sat Dec 31 12:22:05 2022,0.9338
Sat Dec 31 12:23:05 2022,0.9338
Sat Dec 31 12:24:06 2022,0.9338
Sat Dec 31 12:25:06 2022,0.934
Sat Dec 31 12:26:07 2022,0.934
Sat Dec 31 12:27:07 2022,0.934
Sat Dec 31 12:28:08 2022,0.934
Sat Dec 31 12:29:08 2022,0.934
Sat Dec 31 12:30:08 2022,0.9339
Sat Dec 31 12:31:09 2022,0.9339
Sat Dec 31 12:32:09 2022,0.9339
Sat Dec 31 12:33:09 2022,0.9339
Sat Dec 31 12:34:10 2022,0.9339
Sat Dec 31 12:35:10 2022,0.9339
Sat Dec 31 12:36:11 2022,0.9339
Sat Dec 31 12:37:11 2022,0.934
Sat Dec 31 12:38:12 2022,0.934
Sat Dec 31 12:39:12 2022,0.934
Sat Dec 31 12:40:13 2022,0.934
Sat Dec 31 12:41:13 2022,0.934
Sat Dec 31 12:42:13 2022,0.934
Sat Dec 31 12:43:14 2022,0.9341
Sat Dec 31 12:44:14 2022,0.9343
Sat Dec 31 12:45:15 2022,0.9343
Sat Dec 31 12:46:16 2022,0.9342
Sat Dec 31 12:47:16 2022,0.9342
Sat Dec 31 12:48:17 2022,0.9342
Sat Dec 31 12:49:17 2022,0.9342
Sat Dec 31 12:50:17 2022,0.9342
Sat Dec 31 12:51:18 2022,0.9342
Sat Dec 31 12:52:18 2022,0.9342
Sat Dec 31 12:53:19 2022,0.9342
Sat Dec 31 12:54:19 2022,0.9342
Sat Dec 31 12:55:19 2022,0.9342
Sat Dec 31 12:56:20 2022,0.9342
Sat Dec 31 12:57:20 2022,0.9342
Sat Dec 31 12:58:21 2022,0.9342
Sat Dec 31 12:59:21 2022,0.9342
Sat Dec 31 13:00:22 2022,0.934
Sat Dec 31 13:01:22 2022,0.934
Sat Dec 31 13:02:23 2022,0.934
