Date, Price
Fri Dec 30 22:13:48 2022,10.16
Fri Dec 30 22:14:49 2022,10.14
Fri Dec 30 22:15:49 2022,10.14
Fri Dec 30 22:16:49 2022,10.14
Fri Dec 30 22:17:50 2022,10.14
Fri Dec 30 22:18:50 2022,10.14
Fri Dec 30 22:19:51 2022,10.15
Fri Dec 30 22:20:51 2022,10.13
Fri Dec 30 22:21:52 2022,10.14
Fri Dec 30 22:22:52 2022,10.15
Fri Dec 30 22:23:53 2022,10.14
Fri Dec 30 22:24:54 2022,10.13
Fri Dec 30 22:25:55 2022,10.13
Fri Dec 30 22:26:55 2022,10.14
Fri Dec 30 22:27:56 2022,10.13
Fri Dec 30 22:28:56 2022,10.13
Fri Dec 30 22:29:57 2022,10.13
Fri Dec 30 22:30:58 2022,10.13
Fri Dec 30 22:31:58 2022,10.14
Fri Dec 30 22:32:58 2022,10.14
Fri Dec 30 22:33:59 2022,10.12
Fri Dec 30 22:34:59 2022,10.13
Fri Dec 30 22:36:00 2022,10.13
Fri Dec 30 22:37:02 2022,10.13
Fri Dec 30 22:38:02 2022,10.13
Fri Dec 30 22:39:03 2022,10.13
Fri Dec 30 22:40:03 2022,10.12
Fri Dec 30 22:41:04 2022,10.12
Fri Dec 30 22:42:04 2022,10.13
Fri Dec 30 22:43:05 2022,10.12
Fri Dec 30 22:44:06 2022,10.13
Fri Dec 30 22:45:07 2022,10.12
Fri Dec 30 22:46:08 2022,10.12
Fri Dec 30 22:47:09 2022,10.12
Fri Dec 30 22:48:09 2022,10.11
Fri Dec 30 22:49:10 2022,10.11
Fri Dec 30 22:50:10 2022,10.09
Fri Dec 30 22:51:10 2022,10.09
Fri Dec 30 22:52:11 2022,10.09
Fri Dec 30 22:53:11 2022,10.1
Fri Dec 30 22:54:12 2022,10.1
Fri Dec 30 22:55:12 2022,10.09
Fri Dec 30 22:56:12 2022,10.1
Fri Dec 30 22:57:13 2022,10.09
Fri Dec 30 22:58:13 2022,10.1
Fri Dec 30 22:59:14 2022,10.1
Fri Dec 30 23:00:15 2022,10.1
Fri Dec 30 23:01:15 2022,10.11
Fri Dec 30 23:02:15 2022,10.11
Fri Dec 30 23:03:16 2022,10.12
Fri Dec 30 23:04:16 2022,10.14
Sat Dec 31 11:54:52 2022,10.22
Sat Dec 31 11:55:52 2022,10.22
Sat Dec 31 11:56:53 2022,10.22
Sat Dec 31 11:57:53 2022,10.21
Sat Dec 31 11:58:54 2022,10.21
Sat Dec 31 11:59:55 2022,10.21
Sat Dec 31 12:00:55 2022,10.21
Sat Dec 31 12:01:56 2022,10.21
Sat Dec 31 12:02:56 2022,10.21
Sat Dec 31 12:03:57 2022,10.22
Sat Dec 31 12:04:57 2022,10.21
Sat Dec 31 12:05:58 2022,10.22
Sat Dec 31 12:06:58 2022,10.2
Sat Dec 31 12:07:59 2022,10.2
Sat Dec 31 12:08:59 2022,10.21
Sat Dec 31 12:10:00 2022,10.21
Sat Dec 31 12:11:00 2022,10.21
Sat Dec 31 12:12:01 2022,10.21
Sat Dec 31 12:13:01 2022,10.2
Sat Dec 31 12:14:01 2022,10.21
Sat Dec 31 12:15:03 2022,10.22
Sat Dec 31 12:16:04 2022,10.21
Sat Dec 31 12:17:04 2022,10.22
Sat Dec 31 12:18:04 2022,10.21
Sat Dec 31 12:19:05 2022,10.21
Sat Dec 31 12:20:05 2022,10.22
Sat Dec 31 12:21:06 2022,10.22
Sat Dec 31 12:22:06 2022,10.21
Sat Dec 31 12:23:07 2022,10.22
Sat Dec 31 12:24:08 2022,10.21
Sat Dec 31 12:25:08 2022,10.22
Sat Dec 31 12:26:09 2022,10.22
Sat Dec 31 12:27:09 2022,10.22
Sat Dec 31 12:28:09 2022,10.22
Sat Dec 31 12:29:09 2022,10.23
Sat Dec 31 12:30:10 2022,10.22
Sat Dec 31 12:31:10 2022,10.23
Sat Dec 31 12:32:11 2022,10.23
Sat Dec 31 12:33:11 2022,10.23
Sat Dec 31 12:34:12 2022,10.23
Sat Dec 31 12:35:12 2022,10.22
Sat Dec 31 12:36:13 2022,10.22
Sat Dec 31 12:37:13 2022,10.22
Sat Dec 31 12:38:14 2022,10.22
Sat Dec 31 12:39:14 2022,10.22
Sat Dec 31 12:40:15 2022,10.22
Sat Dec 31 12:41:15 2022,10.23
Sat Dec 31 12:42:16 2022,10.23
Sat Dec 31 12:43:16 2022,10.23
Sat Dec 31 12:44:17 2022,10.23
Sat Dec 31 12:45:17 2022,10.22
Sat Dec 31 12:46:17 2022,10.23
Sat Dec 31 12:47:18 2022,10.24
Sat Dec 31 12:48:18 2022,10.23
Sat Dec 31 12:49:19 2022,10.22
Sat Dec 31 12:50:19 2022,10.23
Sat Dec 31 12:51:20 2022,10.22
Sat Dec 31 12:52:20 2022,10.23
Sat Dec 31 12:53:21 2022,10.23
Sat Dec 31 12:54:21 2022,10.23
Sat Dec 31 12:55:22 2022,10.22
Sat Dec 31 12:56:22 2022,10.23
Sat Dec 31 12:57:23 2022,10.23
Sat Dec 31 12:58:23 2022,10.23
Sat Dec 31 12:59:24 2022,10.23
Sat Dec 31 13:00:24 2022,10.23
Sat Dec 31 13:01:25 2022,10.23
Sat Dec 31 13:02:25 2022,10.23
