Date, Price
Sun Dec 11 00:36:57 2022,273.23
Sun Dec 11 00:37:57 2022,273.21
Sun Dec 11 00:38:58 2022,273.25
Sun Dec 11 00:39:58 2022,273.24
Sun Dec 11 00:40:58 2022,273.16
Sun Dec 11 00:41:59 2022,273.16
Sun Dec 11 00:42:59 2022,273.11
Sun Dec 11 00:44:00 2022,273.12
Sun Dec 11 00:45:00 2022,273.13
Sun Dec 11 00:46:00 2022,273.22
Sun Dec 11 00:47:01 2022,273.3
Sun Dec 11 00:48:01 2022,273.43
Sun Dec 11 00:49:02 2022,273.41
Sun Dec 11 00:50:02 2022,273.46
Sun Dec 11 00:51:02 2022,273.43
Sun Dec 11 00:52:03 2022,273.42
Sun Dec 11 00:53:03 2022,273.49
Sun Dec 11 00:54:03 2022,273.71
Sun Dec 11 00:55:04 2022,273.7
Sun Dec 11 00:56:04 2022,273.84
Sun Dec 11 00:57:05 2022,273.9
Sun Dec 11 00:58:05 2022,273.81
Sun Dec 11 00:59:06 2022,273.83
Sun Dec 11 01:00:06 2022,273.92
Sun Dec 11 01:01:06 2022,273.96
Sun Dec 11 01:02:07 2022,274.03
Sun Dec 11 01:03:07 2022,274
Sun Dec 11 01:04:08 2022,274.02
Sun Dec 11 01:05:08 2022,273.94
Sun Dec 11 01:06:08 2022,273.92
Sun Dec 11 01:07:09 2022,274.05
Sun Dec 11 01:08:09 2022,274.11
Sun Dec 11 01:09:09 2022,274.15
Sun Dec 11 01:10:10 2022,274.17
Sun Dec 11 01:11:11 2022,274.15
Sun Dec 11 01:12:11 2022,274.07
Sun Dec 11 01:13:12 2022,274.07
Sun Dec 11 01:14:12 2022,274.13
Sun Dec 11 01:15:12 2022,274.11
Sun Dec 11 01:16:13 2022,274.12
Sun Dec 11 01:17:13 2022,274.07
Sun Dec 11 01:18:13 2022,274.12
Sun Dec 11 01:19:14 2022,274.07
Sun Dec 11 01:20:14 2022,274.02
Sun Dec 11 01:21:15 2022,274.04
Sun Dec 11 01:22:15 2022,273.89
Sun Dec 11 01:23:15 2022,273.94
Sun Dec 11 01:24:16 2022,273.92
Sun Dec 11 01:25:16 2022,273.88
Sun Dec 11 01:26:16 2022,273.9
Sun Dec 11 01:27:17 2022,273.9
Sun Dec 11 01:28:17 2022,273.93
Sun Dec 11 01:29:18 2022,273.91
Sun Dec 11 01:30:18 2022,273.91
Sun Dec 11 01:31:18 2022,273.9
Sun Dec 11 01:32:19 2022,273.85
Sun Dec 11 01:33:19 2022,273.91
Sun Dec 11 01:34:19 2022,273.89
Sun Dec 11 01:35:21 2022,273.9
Sun Dec 11 01:36:21 2022,273.89
Sun Dec 11 01:37:21 2022,273.86
Sun Dec 11 01:38:22 2022,273.85
Sun Dec 11 01:39:30 2022,273.85
Sun Dec 11 01:40:31 2022,273.65
Sun Dec 11 01:41:31 2022,273.78
Sun Dec 11 01:42:32 2022,273.74
Sun Dec 11 01:43:32 2022,273.76
Sun Dec 11 01:44:32 2022,273.75
Sun Dec 11 01:45:33 2022,273.7
Sun Dec 11 01:46:33 2022,273.69
Sun Dec 11 01:47:34 2022,273.65
Sun Dec 11 01:48:34 2022,273.55
Sun Dec 11 01:49:34 2022,273.59
Sun Dec 11 01:50:35 2022,273.56
Sun Dec 11 01:51:35 2022,273.61
Sun Dec 11 01:52:36 2022,273.61
Sun Dec 11 01:53:36 2022,273.64
Sun Dec 11 01:54:36 2022,273.56
Sun Dec 11 01:55:37 2022,273.63
Sun Dec 11 01:56:38 2022,273.72
Sun Dec 11 01:57:38 2022,273.65
Sun Dec 11 01:58:39 2022,273.67
Sun Dec 11 01:59:39 2022,273.78
Sun Dec 11 02:00:40 2022,273.8
Sun Dec 11 02:01:40 2022,273.82
Sun Dec 11 02:02:40 2022,273.82
Sun Dec 11 02:03:41 2022,273.88
Sun Dec 11 02:04:41 2022,273.82
Sun Dec 11 02:05:42 2022,273.83
Sun Dec 11 02:06:42 2022,273.84
Sun Dec 11 02:07:43 2022,273.79
